,ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
275,275,retained,243.0,200.0,361.8844446,662,430.0,16.0,3287.554983,1178.941717,25,22,iPhone
276,276,retained,34.0,27.0,92.25161465,2761,174.0,0.0,2218.516115,1056.953313,16,8,iPhone
277,277,retained,69.0,61.0,114.7379542,1065,19.0,0.0,5795.613873,4479.103775,22,17,Android
278,278,churned,172.0,142.0,252.6878957,1823,0.0,28.0,4468.734705,2400.274437,4,4,iPhone
279,279,retained,243.0,202.5,440.7819453,485,40.0,29.0,1467.413353,1188.423862,29,19,iPhone
280,280,retained,42.0,36.0,356.9046735,1064,7.0,33.0,7447.127529,2503.810441,17,17,iPhone
281,281,churned,2.0,2.0,68.43454952,3150,0.0,60.0,3837.59098,2842.697652,1,0,iPhone
282,282,retained,51.0,42.0,116.2018066,2747,231.0,0.0,6283.729699,3332.246206,27,24,iPhone
284,284,retained,55.0,44.0,92.37585542,672,82.0,0.0,7185.197626,3885.194154,8,8,iPhone
285,285,retained,2.0,2.0,113.1919854,1399,238.0,94.0,1731.391158,1064.197865,24,18,Android
286,286,retained,12.0,10.0,71.44822472,2395,39.0,91.0,5385.271175,3025.260911,28,27,iPhone
287,287,churned,119.0,96.0,263.9841144,230,150.0,7.0,950.9577953,353.2173999,6,6,iPhone
289,289,retained,189.0,162.0,420.149277,1787,331.0,17.0,2782.363662,883.795458,5,5,iPhone
290,290,churned,13.0,13.0,27.58100881,2523,245.0,21.0,1406.660825,757.3981893,3,0,Android
291,291,churned,183.0,149.0,221.8495146,1848,266.0,51.0,1624.752998,1034.974113,5,5,Android
292,292,retained,6.0,5.0,157.7901742,596,225.0,0.0,4290.131177,1616.236589,5,0,iPhone
293,293,churned,141.0,116.0,298.7370296,1158,115.0,33.0,1089.856665,206.6034532,22,22,Android
294,294,retained,67.0,54.0,108.3482441,3491,57.0,0.0,918.7551918,745.8334329,13,13,Android
295,295,retained,35.0,34.0,170.5726742,1010,22.0,107.5,1864.129806,1376.523617,30,28,iPhone
296,296,retained,209.0,168.0,460.67836,858,58.0,0.0,7271.742702,1483.373518,28,23,iPhone
297,297,retained,72.0,58.0,89.24388135,3266,362.0,107.5,3556.819263,1681.669402,21,21,iPhone
298,298,retained,24.0,19.0,25.61451345,2359,78.0,43.0,1017.661538,811.2583295,9,9,iPhone
299,299,churned,95.0,77.0,181.2941591,812,137.0,107.5,7208.476576,2471.816919,0,0,iPhone
300,300,retained,71.0,57.0,229.5738286,3236,0.0,0.0,3296.5333,1971.852035,17,16,Android
302,302,retained,85.0,85.0,85.52710383,1910,72.0,86.0,7006.842375,4708.087354,28,20,Android
303,303,retained,21.0,20.0,80.20881981,76,133.0,60.0,5114.768154,1815.323806,25,23,iPhone
304,304,retained,82.0,66.0,218.4561729,187,0.0,0.0,3484.722205,1108.417135,3,3,Android
305,305,retained,243.0,202.5,340.3794914,1071,63.0,0.0,1404.494019,478.7301995,19,13,iPhone
306,306,churned,5.0,5.0,26.87356624,1331,36.0,15.0,8281.325372,3066.78267,11,11,iPhone
307,307,retained,21.0,17.0,39.64321447,3026,258.0,53.0,1609.820763,1238.472182,15,11,Android
308,308,retained,139.0,115.0,143.5246887,1493,0.0,21.0,9923.95054075,4907.0501746,16,11,iPhone
310,310,retained,108.0,87.0,133.4473084,2193,193.0,30.0,9923.95054075,4022.185374,22,13,iPhone
311,311,churned,11.0,11.0,65.31764666,2227,116.0,25.0,4746.874044,3456.646203,4,4,iPhone
312,312,churned,16.0,14.0,192.4485012,1013,66.0,28.0,3883.098428,1991.582992,2,0,Android
314,314,retained,27.0,23.0,66.31426558,3154,167.0,0.0,1510.320551,1234.821636,17,17,Android
315,315,retained,105.0,85.0,124.6621252,3500,430.0,9.0,4020.756478,2222.235063,8,8,iPhone
316,316,retained,23.0,19.0,313.8435613,2926,430.0,0.0,1013.522947,618.6829728,30,24,iPhone
317,317,retained,64.0,51.0,103.6737581,2148,78.0,80.0,4964.022224,875.9385046,8,5,iPhone
318,318,retained,243.0,202.5,377.0828205,1822,0.0,0.0,3162.093616,908.6406646,15,13,iPhone
319,319,retained,17.0,16.0,406.0111908,2388,417.0,0.0,4111.561781,3296.698673,28,25,iPhone
320,320,retained,29.0,29.0,199.4914446,1406,102.0,0.0,9309.430515,3684.765813,19,14,Android
321,321,retained,38.0,31.0,47.36553559,2742,0.0,0.0,1636.73927,458.2839758,24,23,iPhone
322,322,retained,10.0,9.0,12.7841033,2027,88.0,0.0,1296.894808,899.3904551,23,22,iPhone
323,323,retained,115.0,92.0,187.3888153,1695,116.0,15.0,4477.163148,2212.245305,23,20,iPhone
324,324,churned,102.0,89.0,113.8593459,2212,202.0,1.0,5137.149641,2385.406011,11,9,Android
325,325,retained,63.0,51.0,229.5725919,107,0.0,0.0,1896.976879,1210.32549,19,19,iPhone
326,326,retained,145.0,119.0,162.9621574,1951,109.0,76.0,5748.899994,2328.054662,17,17,iPhone
327,327,churned,12.0,12.0,15.7444257,346,0.0,0.0,1250.275173,786.0290296,2,2,iPhone
328,328,retained,38.0,31.0,146.0450616,1164,298.0,78.0,1906.574774,216.5227425,1,0,Android
329,329,retained,8.0,8.0,338.6745844,327,190.0,0.0,1983.909549,1199.106437,14,10,iPhone
331,331,retained,90.0,90.0,247.2526078,3284,430.0,45.0,2223.829557,355.9671376,27,18,Android
332,332,retained,27.0,22.0,113.5729223,1331,102.0,0.0,3517.75827,2710.153465,10,9,iPhone
334,334,retained,47.0,41.0,217.5766162,3140,0.0,58.0,4045.520387,1917.852036,21,14,iPhone
335,335,retained,34.0,27.0,182.3413035,1206,35.0,0.0,2833.59001,2045.41683,31,28,iPhone
336,336,churned,194.0,165.0,205.3493295,1698,199.0,107.5,1626.453021,256.2005282,3,3,iPhone
337,337,retained,65.0,53.0,68.3612444,936,359.0,0.0,4320.121215,530.3163784,23,23,Android
338,338,churned,243.0,202.0,329.8946128,1420,0.0,60.0,4506.471534,1842.08226,1,0,iPhone
339,339,retained,0.0,0.0,0.2202109438,347,130.0,0.0,2520.850896,1539.318152,20,15,iPhone
340,340,retained,12.0,10.0,26.64670682,2717,20.0,3.0,3214.320668,1687.504719,28,22,Android
341,341,retained,186.0,152.0,216.3482262,587,220.0,71.0,3180.126484,1116.457704,13,13,Android
342,342,retained,96.0,77.0,225.6301079,3305,134.0,0.0,9923.95054075,1652.231319,8,3,Android
343,343,retained,29.0,23.0,75.15416717,1733,1.0,0.0,3872.716608,738.9355017,28,17,iPhone
344,344,retained,68.0,68.0,127.6158451,2153,254.0,0.0,9209.65252,4332.160031,28,23,iPhone
345,345,retained,70.0,57.0,161.9736632,256,265.0,0.0,1813.716442,1028.167929,4,2,iPhone
346,346,retained,11.0,11.0,161.8940289,1593,254.0,58.0,3147.69385,374.301501,16,9,iPhone
347,347,churned,164.0,131.0,498.16452556,3425,172.0,0.0,6742.324087,1162.63894,1,0,iPhone
348,348,churned,58.0,56.0,284.8147022,1864,430.0,73.0,4556.44801,1775.563724,5,0,Android
349,349,retained,198.0,159.0,206.4091506,1075,111.0,9.0,4052.937617,1786.19257,20,16,iPhone
350,350,retained,72.0,58.0,164.5906928,1191,227.0,1.0,2180.327122,1049.599693,13,9,iPhone
351,351,retained,142.0,114.0,164.2639383,2197,107.0,46.0,6399.934576,804.4161621,28,22,iPhone
352,352,retained,26.0,21.0,95.00014291,3455,391.0,40.0,9923.95054075,1899.345748,6,2,iPhone
353,353,retained,60.0,51.0,157.9609687,882,252.0,97.0,1346.611769,940.6088803,11,11,iPhone
354,354,retained,25.0,21.0,47.56665452,831,27.0,0.0,4486.699925,2185.401852,29,22,Android
355,355,retained,78.0,64.0,137.0002828,134,310.0,47.0,4751.768248,411.285033,20,12,Android
356,356,retained,48.0,47.0,92.66059453,3049,430.0,107.5,6624.627291,3778.180892,30,29,iPhone
357,357,retained,16.0,13.0,182.1225418,850,237.0,107.5,8622.071696,833.9872343,17,11,iPhone
358,358,retained,150.0,121.0,156.793433,3127,132.0,0.0,2224.844025,1237.309093,27,25,Android
359,359,retained,5.0,5.0,366.6010412,1807,0.0,0.0,595.251527,495.7872984,19,17,iPhone
360,360,retained,30.0,25.0,372.3903352,1382,64.0,0.0,9923.95054075,4907.0501746,27,20,iPhone
361,361,retained,45.0,45.0,49.81401115,195,94.0,30.0,6839.515143,2139.663561,16,14,iPhone
362,362,churned,243.0,200.0,297.0696303,1074,0.0,0.0,2361.312554,1474.818706,5,0,Android
363,363,churned,243.0,202.5,412.6493382,778,81.0,0.0,2778.557615,1619.200882,30,19,iPhone
364,364,churned,100.0,80.0,105.9309233,3064,48.0,107.5,1217.799876,604.0953239,4,0,Android
365,365,retained,33.0,33.0,303.775344,2470,56.0,102.0,4636.135708,3524.151658,7,7,iPhone
366,366,retained,21.0,21.0,54.48894688,1202,181.0,0.0,6670.854842,3775.618913,15,15,iPhone
367,367,churned,64.0,52.0,304.8288523,2593,31.0,0.0,2842.46897,1413.349537,10,4,iPhone
368,368,churned,43.0,35.0,196.4082997,2942,0.0,21.0,6111.958412,257.8747405,3,0,Android
369,369,retained,29.0,23.0,348.2607682,3401,0.0,12.0,4539.42554,1045.51846,26,25,iPhone
370,370,retained,2.0,2.0,24.60849417,750,0.0,0.0,3147.559448,1256.956743,20,16,iPhone
371,371,churned,43.0,35.0,146.1155751,2568,240.0,19.0,2978.873494,1766.913377,0,0,iPhone
372,372,churned,131.0,105.0,353.4689061,789,0.0,43.0,1037.230116,321.2627719,15,12,iPhone
373,373,retained,187.0,149.0,206.5263829,2289,113.0,0.0,2925.923138,1217.668435,13,8,iPhone
374,374,churned,29.0,29.0,117.3389198,3417,92.0,5.0,6436.307803,2946.387207,2,1,Android
375,375,retained,129.0,103.0,178.7028005,1731,115.0,38.0,2541.14917,1764.07386,10,7,iPhone
376,376,churned,243.0,202.5,387.088693,2707,0.0,0.0,3309.863745,660.564362,1,1,iPhone
377,377,retained,47.0,47.0,230.7168752,1889,0.0,25.0,2733.89665,810.8231637,26,24,Android
378,378,retained,48.0,48.0,72.94172476,2840,292.0,27.0,3429.550823,2674.620167,28,23,iPhone
379,379,churned,74.0,60.0,246.3604066,2500,113.0,0.0,6527.314416,2332.135966,6,4,iPhone
380,380,churned,29.0,25.0,284.7822419,2847,23.0,107.5,1981.477202,858.5343587,11,11,Android
381,381,retained,42.0,41.0,149.9528673,1698,163.0,0.0,2795.726262,982.3086622,16,14,iPhone
382,382,retained,150.0,120.0,400.1917217,2942,30.0,25.0,3583.069363,2154.84335,20,12,Android
383,383,retained,76.0,61.0,314.0559711,1033,430.0,47.0,4386.264777,3195.92896,22,13,iPhone
384,384,retained,25.0,21.0,44.46418632,2974,37.0,5.0,3361.735759,826.0523192,1,1,iPhone
385,385,churned,43.0,35.0,94.91682916,3175,20.0,19.0,2615.228561,1285.625919,4,1,Android
386,386,churned,78.0,63.0,234.144818,1143,17.0,17.0,3804.986461,1536.054818,10,9,iPhone
387,387,retained,116.0,93.0,399.5536536,2010,4.0,28.0,791.9948649,526.9656559,23,14,iPhone
388,388,retained,111.0,89.0,396.2205693,94,16.0,0.0,1614.787442,1097.190687,14,14,iPhone
389,389,retained,113.0,91.0,179.7870992,3229,64.0,49.0,5349.908121,2001.21162,27,17,iPhone
390,390,retained,7.0,6.0,27.87768878,2859,0.0,0.0,9629.652057,3754.238537,21,14,iPhone
391,391,retained,50.0,50.0,77.92984157,156,11.0,3.0,4025.586277,1528.285009,17,13,Android
392,392,churned,42.0,34.0,63.36650437,565,171.0,104.0,5300.229317,2540.051386,20,15,Android
393,393,retained,226.0,182.0,447.7390405,289,16.0,0.0,3214.021387,2218.301093,16,11,iPhone
394,394,retained,29.0,25.0,65.68016286,674,0.0,26.0,2305.723161,695.9264128,29,22,Android
395,395,churned,30.0,30.0,184.0809747,7,2.0,23.0,6630.182645,4540.297192,4,4,iPhone
396,396,retained,243.0,202.5,425.8522465,1321,75.0,0.0,3302.956419,200.2499504,25,18,iPhone
397,397,retained,4.0,3.0,97.95331187,3301,0.0,83.0,1553.218366,1186.488876,0,0,Android
398,398,retained,80.0,64.0,126.022904,533,43.0,4.0,4281.770498,2084.113896,27,18,iPhone
399,399,retained,12.0,11.0,109.4095583,159,0.0,80.0,3462.947555,2019.272053,26,18,iPhone
400,400,retained,20.0,17.0,36.63320047,3494,88.0,0.0,8877.563915,2811.756315,29,25,iPhone
401,401,retained,20.0,20.0,191.823221,1660,24.0,38.0,1631.840001,1063.786673,22,16,iPhone
402,402,retained,159.0,127.0,174.8405578,1526,0.0,0.0,3298.665738,2559.759488,28,19,Android
403,403,retained,3.0,3.0,118.623192,2043,24.0,107.5,3366.697531,1538.961177,25,23,iPhone
404,404,churned,73.0,62.0,148.7557818,371,268.0,4.0,4753.714974,3450.818585,3,3,iPhone
405,405,retained,16.0,14.0,417.5900382,1520,20.0,45.0,3476.269839,1731.396426,6,1,Android
406,406,retained,12.0,10.0,276.5049701,861,165.0,23.0,2696.275018,776.8349776,24,17,iPhone
407,407,retained,17.0,17.0,19.29224475,3490,0.0,0.0,969.9967402,656.2016363,24,16,Android
408,408,churned,26.0,26.0,150.4070537,1368,39.0,0.0,3575.579688,2784.629557,2,0,Android
409,409,churned,23.0,19.0,163.5350442,1863,24.0,0.0,2374.259746,936.4956867,0,0,iPhone
410,410,retained,11.0,11.0,300.8767586,1197,29.0,21.0,6811.243801,2878.603532,15,12,iPhone
411,411,retained,27.0,23.0,205.5704842,2071,0.0,43.0,1285.321414,627.7324415,10,10,iPhone
412,412,retained,70.0,56.0,191.3575111,2088,50.0,0.0,2987.194939,702.4044588,19,15,iPhone
413,413,retained,57.0,50.0,67.02624304,2356,59.0,3.0,7112.661456,3235.580381,15,11,Android
414,414,retained,8.0,7.0,84.35408046,834,138.0,0.0,1102.562194,560.0818936,4,0,Android
415,415,retained,65.0,53.0,100.9375643,2937,207.0,21.0,1485.176917,992.0027776,6,1,Android
416,416,retained,192.0,156.0,195.7272196,2007,0.0,57.0,4856.542387,3542.234412,27,20,iPhone
417,417,retained,11.0,11.0,36.06508531,2771,53.0,7.0,3983.638127,2292.409904,11,8,iPhone
418,418,retained,98.0,79.0,114.8227919,2341,0.0,0.0,5085.500148,2710.437691,5,5,iPhone
419,419,churned,243.0,202.5,498.16452556,380,118.0,0.0,6137.570245,2315.331183,4,4,Android
420,420,retained,17.0,14.0,49.12319927,1729,0.0,93.0,2597.74368,615.9270233,18,14,iPhone
421,421,retained,37.0,37.0,150.5888653,3361,54.0,83.0,2713.297574,395.9038471,7,7,Android
422,422,retained,43.0,36.0,144.0875218,1324,0.0,17.0,2404.859272,1559.26183,25,18,iPhone
423,423,churned,153.0,153.0,168.6929434,2875,0.0,0.0,1544.862924,962.2386223,5,4,iPhone
424,424,retained,113.0,90.0,158.5166236,2770,146.0,21.0,4295.647653,283.0859616,29,25,Android
425,425,retained,1.0,1.0,7.753611208,1169,121.0,82.0,2708.959914,1685.548734,4,4,iPhone
426,426,retained,17.0,17.0,45.68255487,2012,79.0,31.0,2085.274692,537.8816459,25,19,iPhone
427,427,retained,7.0,6.0,326.9143746,2411,72.0,39.0,381.5096911,171.1758635,30,25,iPhone
428,428,churned,147.0,120.0,172.0794952,196,94.0,11.0,5708.703462,3784.224575,1,0,iPhone
429,429,churned,9.0,8.0,38.90971605,1907,68.0,2.0,1236.435566,526.2708361,3,2,iPhone
430,430,retained,41.0,41.0,99.84791162,564,127.0,0.0,2447.345064,857.3725603,22,13,iPhone
431,431,retained,108.0,87.0,219.5658628,2459,127.0,0.0,9923.95054075,2690.428067,29,21,iPhone
432,432,retained,74.0,59.0,195.9531122,350,25.0,23.0,5908.316208,1592.149767,26,24,iPhone
433,433,retained,61.0,49.0,83.0495288,391,0.0,0.0,3283.730216,975.8445571,7,1,iPhone
434,434,retained,114.0,91.0,188.6746033,2743,177.0,73.0,7942.100673,1384.2743,6,4,Android
435,435,retained,3.0,3.0,334.2238482,1525,0.0,42.0,7896.638283,4907.0501746,3,0,Android
436,436,retained,7.0,6.0,40.76832062,3356,0.0,20.0,2043.603663,726.8495109,11,11,iPhone
437,437,retained,68.0,54.0,129.825383,488,430.0,107.5,3330.290111,2595.907812,13,8,iPhone
438,438,retained,18.0,15.0,282.8985631,1210,0.0,0.0,2777.614582,1879.434117,14,11,iPhone
439,439,retained,19.0,15.0,19.02396794,1052,126.0,4.0,1779.367777,676.1205088,25,15,Android
440,440,retained,18.0,15.0,19.07302795,443,59.0,0.0,3353.348574,2185.65607,15,13,Android
441,441,churned,63.0,50.0,164.5995933,2141,175.0,0.0,4356.793264,3215.718438,6,3,Android
442,442,retained,87.0,70.0,111.8152522,3099,182.0,61.0,6948.265641,2118.33392,4,2,Android
443,443,retained,74.0,60.0,306.0774646,1672,159.0,0.0,2064.53566,435.1812818,21,20,Android
444,444,retained,243.0,202.5,347.7980166,2778,0.0,19.0,2220.074354,1725.720626,17,17,iPhone
445,445,retained,104.0,83.0,103.6158497,71,54.0,107.5,1916.893932,1074.151727,9,5,iPhone
447,447,retained,11.0,11.0,270.520655,482,0.0,32.0,4862.810349,1073.306871,20,17,iPhone
448,448,retained,68.0,59.0,268.9573231,2056,315.0,33.0,1636.865572,854.8748869,24,18,Android
449,449,retained,81.0,66.0,131.6377277,2434,87.0,0.0,3091.201414,1192.974392,29,20,Android
450,450,retained,77.0,63.0,85.47084699,480,430.0,0.0,6810.991391,3055.804827,28,19,iPhone
451,451,churned,243.0,202.5,444.9018873,401,66.0,0.0,8587.681123,4907.0501746,11,5,Android
452,452,retained,16.0,13.0,81.82504951,153,77.0,0.0,5962.433566,2010.243236,11,9,iPhone
453,453,retained,3.0,3.0,262.4782073,283,0.0,1.0,2286.052238,770.438306,4,4,iPhone
455,455,retained,39.0,31.0,406.7178847,3404,430.0,82.0,2502.908541,823.822255,21,17,iPhone
456,456,retained,43.0,38.0,196.0662848,50,430.0,38.0,8187.752484,4907.0501746,28,24,Android
457,457,retained,32.0,26.0,168.0004408,2843,152.0,0.0,1249.0065,541.5214209,25,19,iPhone
458,458,retained,100.0,81.0,126.9700715,2604,37.0,103.0,2513.652964,1575.415308,23,15,iPhone
459,459,churned,30.0,24.0,206.879053,733,428.0,0.0,1488.451085,1168.95942,8,8,iPhone
460,460,churned,164.0,131.0,284.8095299,2912,195.0,0.0,1677.493482,787.7548303,15,12,iPhone
461,461,retained,124.0,104.0,480.1766374,1704,229.0,36.0,7453.84431,1256.118662,8,3,iPhone
462,462,retained,6.0,6.0,29.87001945,3161,0.0,67.0,5427.254715,2474.55112,4,4,iPhone
463,463,retained,47.0,38.0,76.31279592,1779,0.0,0.0,6193.380284,2873.033805,23,16,Android
464,464,retained,41.0,41.0,282.8529829,2915,209.0,80.0,2667.932169,1900.445773,5,3,Android
465,465,churned,47.0,38.0,86.09697613,602,263.0,47.0,1852.474993,1262.640288,3,3,Android
466,466,retained,90.0,73.0,93.63506622,1520,27.0,0.0,2043.840613,1453.525428,23,18,iPhone
467,467,churned,118.0,95.0,313.636832,1388,56.0,9.0,3051.154178,1611.645402,9,6,iPhone
468,468,retained,118.0,95.0,161.6016116,2216,430.0,0.0,4140.883871,2203.433732,1,0,iPhone
469,469,retained,15.0,13.0,59.09759233,3479,98.0,73.0,2960.510026,1285.941882,17,14,Android
470,470,retained,146.0,146.0,182.4538172,1667,414.0,0.0,1083.109714,834.3491798,2,0,iPhone
471,471,retained,92.0,73.0,286.6311599,2957,265.0,30.0,4136.155184,1479.018649,3,0,iPhone
472,472,churned,243.0,202.5,257.0548808,1341,139.0,19.0,9923.95054075,4322.142842,1,1,Android
473,473,retained,36.0,30.0,378.4441081,3288,308.0,0.0,1165.972137,768.1010062,14,13,iPhone
474,474,retained,24.0,20.0,27.82553366,1946,71.0,1.0,3335.884135,1179.569892,30,26,iPhone
475,475,retained,19.0,17.0,151.6652716,702,135.0,6.0,5333.108715,3340.485507,20,12,iPhone
476,476,retained,163.0,131.0,253.8270297,2321,307.0,107.5,2583.069441,857.6569089,17,11,Android
477,477,retained,6.0,6.0,183.3135993,749,161.0,21.0,2058.202902,994.8348659,14,7,iPhone
478,478,retained,42.0,42.0,483.7707851,359,100.0,21.0,3497.01242,1806.44936,9,9,iPhone
479,479,retained,19.0,16.0,160.793362,1313,22.0,0.0,869.2379509,461.4121111,30,19,iPhone
480,480,retained,132.0,110.0,133.3725242,2125,14.0,0.0,9923.95054075,4907.0501746,9,9,Android
481,481,retained,124.0,118.0,241.0076578,2395,74.0,0.0,2508.665602,247.3613976,26,26,iPhone
482,482,retained,80.0,65.0,333.5013108,2707,230.0,3.0,1320.624734,942.3104335,14,11,iPhone
483,483,retained,9.0,7.0,38.5903149,2306,23.0,12.0,7100.775516,4602.424742,19,19,iPhone
484,484,retained,122.0,97.0,291.4412641,2125,164.0,0.0,6870.115902,4700.532311,4,3,iPhone
486,486,retained,72.0,57.0,181.3617906,2939,139.0,0.0,1830.938754,494.1372342,1,1,iPhone
487,487,churned,19.0,15.0,22.64255453,2672,38.0,37.0,5084.551534,1007.323984,27,25,iPhone
488,488,churned,72.0,59.0,491.876538,3268,0.0,0.0,6067.464428,944.2746253,8,8,iPhone
489,489,retained,171.0,137.0,182.8139239,1818,126.0,54.0,1750.3359,971.1481073,16,14,iPhone
490,490,retained,15.0,13.0,30.46974195,2308,75.0,62.0,9923.95054075,4907.0501746,28,21,iPhone
491,491,churned,38.0,31.0,96.63889545,1439,294.0,107.5,3587.500815,1197.810401,15,8,iPhone
492,492,retained,32.0,25.0,33.88649583,3214,204.0,31.0,5002.606106,2300.234736,11,6,iPhone
493,493,retained,49.0,39.0,100.3514388,329,5.0,84.0,2742.694464,914.1850279,31,22,Android
494,494,retained,91.0,73.0,115.0230177,3241,130.0,64.0,9897.809935,3530.293422,8,8,Android
496,496,churned,71.0,60.0,125.7975759,433,0.0,5.0,694.2755175,345.7364815,2,0,Android
497,497,retained,73.0,59.0,183.9643962,486,9.0,0.0,1798.506133,1296.506861,28,18,iPhone
498,498,retained,10.0,9.0,49.18718796,1425,117.0,21.0,6370.613212,2471.052755,8,8,iPhone
499,499,retained,11.0,11.0,86.7494013,2723,142.0,0.0,5574.447335,2436.845003,17,13,Android
500,500,retained,57.0,46.0,86.29981361,1331,0.0,107.5,1990.407753,1294.223987,20,13,iPhone
501,501,retained,243.0,202.5,280.3858883,3016,118.0,0.0,6128.752382,1351.931551,25,17,iPhone
502,502,retained,151.0,128.0,175.7677294,3134,0.0,0.0,2633.768656,1419.680824,23,15,Android
503,503,retained,74.0,65.0,247.4263988,2903,430.0,0.0,3868.788077,1493.0162,19,11,Android
504,504,retained,80.0,64.0,96.35565029,2389,94.0,2.0,1274.675184,959.3090716,7,7,iPhone
505,505,retained,62.0,50.0,155.8444768,1909,10.0,38.0,2241.403448,1825.532704,20,11,iPhone
506,506,churned,25.0,24.0,44.38227792,557,170.0,0.0,2271.05226,938.6957027,10,4,Android
507,507,retained,36.0,33.0,49.16574449,2074,50.0,0.0,2843.91301,1920.549198,13,10,iPhone
508,508,retained,31.0,27.0,125.2707167,1280,16.0,0.0,2654.674537,2083.73671,28,19,iPhone
509,509,retained,44.0,44.0,162.5941479,2654,236.0,0.0,1074.788119,516.713579,2,2,iPhone
510,510,churned,49.0,40.0,217.1706497,116,135.0,62.0,3056.320103,2198.499421,6,4,iPhone
511,511,retained,17.0,14.0,118.6182655,2985,34.0,0.0,6645.670121,341.4004237,24,22,iPhone
512,512,retained,226.0,202.5,272.8676294,123,195.0,11.0,3711.600396,2387.401187,12,12,iPhone
513,513,retained,61.0,61.0,220.0630589,317,7.0,19.0,2203.242876,1034.889389,18,17,iPhone
514,514,retained,2.0,2.0,78.08648786,2897,0.0,10.0,5953.957276,629.6109122,3,0,iPhone
